Kommunenummer	Stadnamn	Prioritet	Kommune	Fylke	Lat	Long	Nynorsk	Bokmål	Engelsk
1839	Moldjord	30	Beiarn	Nordland	67.0043	14.5743	http://www.yr.no/stad/Noreg/Nordland/Beiarn/Moldjord/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Beiarn/Moldjord/varsel.xml	http://www.yr.no/place/Norway/Nordland/Beiarn/Moldjord/forecast.xml
1839	Leiråmo	40	Beiarn	Nordland	66.7597	14.5741	http://www.yr.no/stad/Noreg/Nordland/Beiarn/Leiråmo/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Beiarn/Leiråmo/varsel.xml	http://www.yr.no/place/Norway/Nordland/Beiarn/Leiråmo/forecast.xml
1839	Tollå	50	Beiarn	Nordland	66.9224	14.7821	http://www.yr.no/stad/Noreg/Nordland/Beiarn/Tollå/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Beiarn/Tollå/varsel.xml	http://www.yr.no/place/Norway/Nordland/Beiarn/Tollå/forecast.xml
1839	Gråtådalen	60	Beiarn	Nordland	66.8279	14.5489	http://www.yr.no/stad/Noreg/Nordland/Beiarn/Gråtådalen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Beiarn/Gråtådalen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Beiarn/Gråtådalen/forecast.xml
1839	Ramskjell	60	Beiarn	Nordland	66.9437	14.8630	http://www.yr.no/stad/Noreg/Nordland/Beiarn/Ramskjell/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Beiarn/Ramskjell/varsel.xml	http://www.yr.no/place/Norway/Nordland/Beiarn/Ramskjell/forecast.xml
1840	Rognan	30	Saltdal	Nordland	67.1000	15.3914	http://www.yr.no/stad/Noreg/Nordland/Saltdal/Rognan/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Saltdal/Rognan/varsel.xml	http://www.yr.no/place/Norway/Nordland/Saltdal/Rognan/forecast.xml
1840	Røkland	50	Saltdal	Nordland	66.9859	15.3167	http://www.yr.no/stad/Noreg/Nordland/Saltdal/Røkland/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Saltdal/Røkland/varsel.xml	http://www.yr.no/place/Norway/Nordland/Saltdal/Røkland/forecast.xml
1840	Semska	60	Saltdal	Nordland	66.6335	15.2787	http://www.yr.no/stad/Noreg/Nordland/Saltdal/Semska/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Saltdal/Semska/varsel.xml	http://www.yr.no/place/Norway/Nordland/Saltdal/Semska/forecast.xml
1840	Storjord	60	Saltdal	Nordland	66.8187	15.3923	http://www.yr.no/stad/Noreg/Nordland/Saltdal/Storjord/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Saltdal/Storjord/varsel.xml	http://www.yr.no/place/Norway/Nordland/Saltdal/Storjord/forecast.xml
1840	Vassbotnfjell	60	Saltdal	Nordland	66.9872	15.5003	http://www.yr.no/stad/Noreg/Nordland/Saltdal/Vassbotnfjell/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Saltdal/Vassbotnfjell/varsel.xml	http://www.yr.no/place/Norway/Nordland/Saltdal/Vassbotnfjell/forecast.xml
1841	Fauske	30	Fauske	Nordland	67.2571	15.3917	http://www.yr.no/stad/Noreg/Nordland/Fauske/Fauske/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Fauske/Fauske/varsel.xml	http://www.yr.no/place/Norway/Nordland/Fauske/Fauske/forecast.xml
1841	Sulitjelma	50	Fauske	Nordland	67.1313	16.0764	http://www.yr.no/stad/Noreg/Nordland/Fauske/Sulitjelma/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Fauske/Sulitjelma/varsel.xml	http://www.yr.no/place/Norway/Nordland/Fauske/Sulitjelma/forecast.xml
1841	Valnesfjord	50	Fauske	Nordland	67.2947	15.1641	http://www.yr.no/stad/Noreg/Nordland/Fauske/Valnesfjord/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Fauske/Valnesfjord/varsel.xml	http://www.yr.no/place/Norway/Nordland/Fauske/Valnesfjord/forecast.xml
1841	Alvenes	60	Fauske	Nordland	67.2717	15.0495	http://www.yr.no/stad/Noreg/Nordland/Fauske/Alvenes/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Fauske/Alvenes/varsel.xml	http://www.yr.no/place/Norway/Nordland/Fauske/Alvenes/forecast.xml
1841	Tverråmoen	60	Fauske	Nordland	67.1862	15.7137	http://www.yr.no/stad/Noreg/Nordland/Fauske/Tverråmoen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Fauske/Tverråmoen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Fauske/Tverråmoen/forecast.xml
1845	Straumen	30	Sørfold	Nordland	67.3483	15.5966	http://www.yr.no/stad/Noreg/Nordland/Sørfold/Straumen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Sørfold/Straumen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Sørfold/Straumen/forecast.xml
1845	Engan	50	Sørfold	Nordland	67.5830	15.8137	http://www.yr.no/stad/Noreg/Nordland/Sørfold/Engan/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Sørfold/Engan/varsel.xml	http://www.yr.no/place/Norway/Nordland/Sørfold/Engan/forecast.xml
1845	Mørsvikbotn	50	Sørfold	Nordland	67.6971	15.8094	http://www.yr.no/stad/Noreg/Nordland/Sørfold/Mørsvikbotn/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Sørfold/Mørsvikbotn/varsel.xml	http://www.yr.no/place/Norway/Nordland/Sørfold/Mørsvikbotn/forecast.xml
1845	Røsvik	50	Sørfold	Nordland	67.4810	15.4542	http://www.yr.no/stad/Noreg/Nordland/Sørfold/Røsvik/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Sørfold/Røsvik/varsel.xml	http://www.yr.no/place/Norway/Nordland/Sørfold/Røsvik/forecast.xml
1845	Sagfjordbotn	60	Sørfold	Nordland	67.6128	15.4316	http://www.yr.no/stad/Noreg/Nordland/Sørfold/Sagfjordbotn/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Sørfold/Sagfjordbotn/varsel.xml	http://www.yr.no/place/Norway/Nordland/Sørfold/Sagfjordbotn/forecast.xml
1848	Leinesfjorden	30	Steigen	Nordland	67.7737	15.0154	http://www.yr.no/stad/Noreg/Nordland/Steigen/Leinesfjorden/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Steigen/Leinesfjorden/varsel.xml	http://www.yr.no/place/Norway/Nordland/Steigen/Leinesfjorden/forecast.xml
1848	Bogøy	50	Steigen	Nordland	67.9015	15.1831	http://www.yr.no/stad/Noreg/Nordland/Steigen/Bogøy/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Steigen/Bogøy/varsel.xml	http://www.yr.no/place/Norway/Nordland/Steigen/Bogøy/forecast.xml
1848	Leines	50	Steigen	Nordland	67.7408	14.7995	http://www.yr.no/stad/Noreg/Nordland/Steigen/Leines/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Steigen/Leines/varsel.xml	http://www.yr.no/place/Norway/Nordland/Steigen/Leines/forecast.xml
1848	Nordfold	50	Steigen	Nordland	67.7613	15.2315	http://www.yr.no/stad/Noreg/Nordland/Steigen/Nordfold/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Steigen/Nordfold/varsel.xml	http://www.yr.no/place/Norway/Nordland/Steigen/Nordfold/forecast.xml
1848	Husøyvær	60	Steigen	Nordland	67.7304	14.5678	http://www.yr.no/stad/Noreg/Nordland/Steigen/Husøyvær/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Steigen/Husøyvær/varsel.xml	http://www.yr.no/place/Norway/Nordland/Steigen/Husøyvær/forecast.xml
1849	Oppeid	30	Hamarøy	Nordland	68.0834	15.6030	http://www.yr.no/stad/Noreg/Nordland/Hamarøy/Oppeid/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Hamarøy/Oppeid/varsel.xml	http://www.yr.no/place/Norway/Nordland/Hamarøy/Oppeid/forecast.xml
1849	Innhavet	50	Hamarøy	Nordland	67.9644	15.9327	http://www.yr.no/stad/Noreg/Nordland/Hamarøy/Innhavet/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Hamarøy/Innhavet/varsel.xml	http://www.yr.no/place/Norway/Nordland/Hamarøy/Innhavet/forecast.xml
1849	Tranøy	50	Hamarøy	Nordland	68.1825	15.5987	http://www.yr.no/stad/Noreg/Nordland/Hamarøy/Tranøy/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Hamarøy/Tranøy/varsel.xml	http://www.yr.no/place/Norway/Nordland/Hamarøy/Tranøy/forecast.xml
1849	Ulvsvåg	50	Hamarøy	Nordland	68.1139	15.8656	http://www.yr.no/stad/Noreg/Nordland/Hamarøy/Ulvsvåg/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Hamarøy/Ulvsvåg/varsel.xml	http://www.yr.no/place/Norway/Nordland/Hamarøy/Ulvsvåg/forecast.xml
1850	Kjøpsvik	30	Tysfjord	Nordland	68.0951	16.3739	http://www.yr.no/stad/Noreg/Nordland/Tysfjord/Kjøpsvik/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Tysfjord/Kjøpsvik/varsel.xml	http://www.yr.no/place/Norway/Nordland/Tysfjord/Kjøpsvik/forecast.xml
1850	Drag	50	Tysfjord	Nordland	68.0434	16.0825	http://www.yr.no/stad/Noreg/Nordland/Tysfjord/Drag/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Tysfjord/Drag/varsel.xml	http://www.yr.no/place/Norway/Nordland/Tysfjord/Drag/forecast.xml
1850	Musken	50	Tysfjord	Nordland	67.8891	16.2089	http://www.yr.no/stad/Noreg/Nordland/Tysfjord/Musken/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Tysfjord/Musken/varsel.xml	http://www.yr.no/place/Norway/Nordland/Tysfjord/Musken/forecast.xml
1850	Nevervika	50	Tysfjord	Nordland	68.1202	16.1051	http://www.yr.no/stad/Noreg/Nordland/Tysfjord/Nevervika/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Tysfjord/Nevervika/varsel.xml	http://www.yr.no/place/Norway/Nordland/Tysfjord/Nevervika/forecast.xml
1850	Storå	50	Tysfjord	Nordland	68.0710	16.3895	http://www.yr.no/stad/Noreg/Nordland/Tysfjord/Storå/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Tysfjord/Storå/varsel.xml	http://www.yr.no/place/Norway/Nordland/Tysfjord/Storå/forecast.xml
1851	Lødingen	30	Lødingen	Nordland	68.4082	15.9899	http://www.yr.no/stad/Noreg/Nordland/Lødingen/Lødingen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Lødingen/Lødingen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Lødingen/Lødingen/forecast.xml
1851	Vestbygd	50	Lødingen	Nordland	68.4158	15.5063	http://www.yr.no/stad/Noreg/Nordland/Lødingen/Vestbygd/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Lødingen/Vestbygd/varsel.xml	http://www.yr.no/place/Norway/Nordland/Lødingen/Vestbygd/forecast.xml
1851	Fiskøya	60	Lødingen	Nordland	68.5119	16.1252	http://www.yr.no/stad/Noreg/Nordland/Lødingen/Fiskøya/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Lødingen/Fiskøya/varsel.xml	http://www.yr.no/place/Norway/Nordland/Lødingen/Fiskøya/forecast.xml
1851	Rinøya	60	Lødingen	Nordland	68.3755	15.7581	http://www.yr.no/stad/Noreg/Nordland/Lødingen/Rinøya/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Lødingen/Rinøya/varsel.xml	http://www.yr.no/place/Norway/Nordland/Lødingen/Rinøya/forecast.xml
1851	Svellingen	60	Lødingen	Nordland	68.2837	15.3322	http://www.yr.no/stad/Noreg/Nordland/Lødingen/Svellingen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Lødingen/Svellingen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Lødingen/Svellingen/forecast.xml
1852	Hol	30	Tjeldsund	Nordland	68.5472	16.3919	http://www.yr.no/stad/Noreg/Nordland/Tjeldsund/Hol/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Tjeldsund/Hol/varsel.xml	http://www.yr.no/place/Norway/Nordland/Tjeldsund/Hol/forecast.xml
1852	Fjelldal	50	Tjeldsund	Nordland	68.5552	16.5270	http://www.yr.no/stad/Noreg/Nordland/Tjeldsund/Fjelldal/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Tjeldsund/Fjelldal/varsel.xml	http://www.yr.no/place/Norway/Nordland/Tjeldsund/Fjelldal/forecast.xml
1852	Kongsvik	50	Tjeldsund	Nordland	68.5643	16.2576	http://www.yr.no/stad/Noreg/Nordland/Tjeldsund/Kongsvik/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Tjeldsund/Kongsvik/varsel.xml	http://www.yr.no/place/Norway/Nordland/Tjeldsund/Kongsvik/forecast.xml
1852	Myklebostad	50	Tjeldsund	Nordland	68.4253	16.3383	http://www.yr.no/stad/Noreg/Nordland/Tjeldsund/Myklebostad/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Tjeldsund/Myklebostad/varsel.xml	http://www.yr.no/place/Norway/Nordland/Tjeldsund/Myklebostad/forecast.xml
1852	Ramsund	50	Tjeldsund	Nordland	68.4920	16.5142	http://www.yr.no/stad/Noreg/Nordland/Tjeldsund/Ramsund/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Tjeldsund/Ramsund/varsel.xml	http://www.yr.no/place/Norway/Nordland/Tjeldsund/Ramsund/forecast.xml
1853	Bogen	30	Evenes	Nordland	68.5246	16.9925	http://www.yr.no/stad/Noreg/Nordland/Evenes/Bogen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Evenes/Bogen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Evenes/Bogen/forecast.xml
1853	Evenes	50	Evenes	Nordland	68.5215	17.0086	http://www.yr.no/stad/Noreg/Nordland/Evenes/Evenes/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Evenes/Evenes/varsel.xml	http://www.yr.no/place/Norway/Nordland/Evenes/Evenes/forecast.xml
1853	Liland	50	Evenes	Nordland	68.4740	16.8821	http://www.yr.no/stad/Noreg/Nordland/Evenes/Liland/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Evenes/Liland/varsel.xml	http://www.yr.no/place/Norway/Nordland/Evenes/Liland/forecast.xml
1853	Tårstad	50	Evenes	Nordland	68.4586	16.6220	http://www.yr.no/stad/Noreg/Nordland/Evenes/Tårstad/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Evenes/Tårstad/varsel.xml	http://www.yr.no/place/Norway/Nordland/Evenes/Tårstad/forecast.xml
1853	Veggen	60	Evenes	Nordland	68.4635	17.2515	http://www.yr.no/stad/Noreg/Nordland/Evenes/Veggen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Evenes/Veggen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Evenes/Veggen/forecast.xml
1854	Ballangen	30	Ballangen	Nordland	68.3418	16.8329	http://www.yr.no/stad/Noreg/Nordland/Ballangen/Ballangen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Ballangen/Ballangen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Ballangen/Ballangen/forecast.xml
1854	Kjeldebotn	50	Ballangen	Nordland	68.4114	16.6735	http://www.yr.no/stad/Noreg/Nordland/Ballangen/Kjeldebotn/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Ballangen/Kjeldebotn/varsel.xml	http://www.yr.no/place/Norway/Nordland/Ballangen/Kjeldebotn/forecast.xml
1854	Barøya fyr	60	Ballangen	Nordland	68.3518	16.0800	http://www.yr.no/stad/Noreg/Nordland/Ballangen/Barøya_fyr/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Ballangen/Barøya_fyr/varsel.xml	http://www.yr.no/place/Norway/Nordland/Ballangen/Barøya_fyr/forecast.xml
1854	Langvatnet	60	Ballangen	Nordland	68.3715	16.6483	http://www.yr.no/stad/Noreg/Nordland/Ballangen/Langvatnet/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Ballangen/Langvatnet/varsel.xml	http://www.yr.no/place/Norway/Nordland/Ballangen/Langvatnet/forecast.xml
1854	Skarstad	60	Ballangen	Nordland	68.3661	16.2787	http://www.yr.no/stad/Noreg/Nordland/Ballangen/Skarstad/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Ballangen/Skarstad/varsel.xml	http://www.yr.no/place/Norway/Nordland/Ballangen/Skarstad/forecast.xml
1856	Røst	30	Røst	Nordland	67.5155	12.1159	http://www.yr.no/stad/Noreg/Nordland/Røst/Røst/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Røst/Røst/varsel.xml	http://www.yr.no/place/Norway/Nordland/Røst/Røst/forecast.xml
1856	Heggelvær	60	Røst	Nordland	67.5243	12.0089	http://www.yr.no/stad/Noreg/Nordland/Røst/Heggelvær/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Røst/Heggelvær/varsel.xml	http://www.yr.no/place/Norway/Nordland/Røst/Heggelvær/forecast.xml
1856	Sandholmen	60	Røst	Nordland	67.5268	12.1574	http://www.yr.no/stad/Noreg/Nordland/Røst/Sandholmen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Røst/Sandholmen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Røst/Sandholmen/forecast.xml
1856	Skomvær	60	Røst	Nordland	67.4091	11.8750	http://www.yr.no/stad/Noreg/Nordland/Røst/Skomvær/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Røst/Skomvær/varsel.xml	http://www.yr.no/place/Norway/Nordland/Røst/Skomvær/forecast.xml
1856	Storfjellet	60	Røst	Nordland	67.4592	11.9350	http://www.yr.no/stad/Noreg/Nordland/Røst/Storfjellet/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Røst/Storfjellet/varsel.xml	http://www.yr.no/place/Norway/Nordland/Røst/Storfjellet/forecast.xml
1857	Sørland	30	Værøy	Nordland	67.6652	12.6936	http://www.yr.no/stad/Noreg/Nordland/Værøy/Sørland/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Værøy/Sørland/varsel.xml	http://www.yr.no/place/Norway/Nordland/Værøy/Sørland/forecast.xml
1857	Mosken	60	Værøy	Nordland	67.7437	12.7636	http://www.yr.no/stad/Noreg/Nordland/Værøy/Mosken/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Værøy/Mosken/varsel.xml	http://www.yr.no/place/Norway/Nordland/Værøy/Mosken/forecast.xml
1857	Måstad	60	Værøy	Nordland	67.6407	12.5934	http://www.yr.no/stad/Noreg/Nordland/Værøy/Måstad/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Værøy/Måstad/varsel.xml	http://www.yr.no/place/Norway/Nordland/Værøy/Måstad/forecast.xml
1857	Nordland	60	Værøy	Nordland	67.6916	12.7074	http://www.yr.no/stad/Noreg/Nordland/Værøy/Nordland/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Værøy/Nordland/varsel.xml	http://www.yr.no/place/Norway/Nordland/Værøy/Nordland/forecast.xml
1857	Tjeldholmen	60	Værøy	Nordland	67.7820	12.7983	http://www.yr.no/stad/Noreg/Nordland/Værøy/Tjeldholmen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Værøy/Tjeldholmen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Værøy/Tjeldholmen/forecast.xml
1859	Ramberg	30	Flakstad	Nordland	68.0872	13.2319	http://www.yr.no/stad/Noreg/Nordland/Flakstad/Ramberg/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Flakstad/Ramberg/varsel.xml	http://www.yr.no/place/Norway/Nordland/Flakstad/Ramberg/forecast.xml
1859	Fredvang	50	Flakstad	Nordland	68.0845	13.1635	http://www.yr.no/stad/Noreg/Nordland/Flakstad/Fredvang/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Flakstad/Fredvang/varsel.xml	http://www.yr.no/place/Norway/Nordland/Flakstad/Fredvang/forecast.xml
1859	Napp	50	Flakstad	Nordland	68.1376	13.4605	http://www.yr.no/stad/Noreg/Nordland/Flakstad/Napp/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Flakstad/Napp/varsel.xml	http://www.yr.no/place/Norway/Nordland/Flakstad/Napp/forecast.xml
1859	Sund	50	Flakstad	Nordland	68.0045	13.2091	http://www.yr.no/stad/Noreg/Nordland/Flakstad/Sund/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Flakstad/Sund/varsel.xml	http://www.yr.no/place/Norway/Nordland/Flakstad/Sund/forecast.xml
1860	Leknes	30	Vestvågøy	Nordland	68.1394	13.6053	http://www.yr.no/stad/Noreg/Nordland/Vestvågøy/Leknes/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Vestvågøy/Leknes/varsel.xml	http://www.yr.no/place/Norway/Nordland/Vestvågøy/Leknes/forecast.xml
1860	Ballstad	50	Vestvågøy	Nordland	68.0702	13.5406	http://www.yr.no/stad/Noreg/Nordland/Vestvågøy/Ballstad/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Vestvågøy/Ballstad/varsel.xml	http://www.yr.no/place/Norway/Nordland/Vestvågøy/Ballstad/forecast.xml
1860	Bøstad	50	Vestvågøy	Nordland	68.2499	13.7685	http://www.yr.no/stad/Noreg/Nordland/Vestvågøy/Bøstad/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Vestvågøy/Bøstad/varsel.xml	http://www.yr.no/place/Norway/Nordland/Vestvågøy/Bøstad/forecast.xml
1860	Gravdal	50	Vestvågøy	Nordland	68.1179	13.5617	http://www.yr.no/stad/Noreg/Nordland/Vestvågøy/Gravdal/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Vestvågøy/Gravdal/varsel.xml	http://www.yr.no/place/Norway/Nordland/Vestvågøy/Gravdal/forecast.xml
1860	Stamsund	50	Vestvågøy	Nordland	68.1302	13.8481	http://www.yr.no/stad/Noreg/Nordland/Vestvågøy/Stamsund/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Vestvågøy/Stamsund/varsel.xml	http://www.yr.no/place/Norway/Nordland/Vestvågøy/Stamsund/forecast.xml
1865	Svolvær	30	Vågan	Nordland	68.2304	14.5638	http://www.yr.no/stad/Noreg/Nordland/Vågan/Svolvær/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Vågan/Svolvær/varsel.xml	http://www.yr.no/place/Norway/Nordland/Vågan/Svolvær/forecast.xml
1865	Digermulen	50	Vågan	Nordland	68.3136	14.9804	http://www.yr.no/stad/Noreg/Nordland/Vågan/Digermulen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Vågan/Digermulen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Vågan/Digermulen/forecast.xml
1865	Gimsøya	50	Vågan	Nordland	68.3144	14.2641	http://www.yr.no/stad/Noreg/Nordland/Vågan/Gimsøya/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Vågan/Gimsøya/varsel.xml	http://www.yr.no/place/Norway/Nordland/Vågan/Gimsøya/forecast.xml
1865	Henningsvær	50	Vågan	Nordland	68.1500	14.1992	http://www.yr.no/stad/Noreg/Nordland/Vågan/Henningsvær/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Vågan/Henningsvær/varsel.xml	http://www.yr.no/place/Norway/Nordland/Vågan/Henningsvær/forecast.xml
1865	Skrova	50	Vågan	Nordland	68.1512	14.6489	http://www.yr.no/stad/Noreg/Nordland/Vågan/Skrova/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Vågan/Skrova/varsel.xml	http://www.yr.no/place/Norway/Nordland/Vågan/Skrova/forecast.xml
1866	Stokmarknes	30	Hadsel	Nordland	68.5628	14.9107	http://www.yr.no/stad/Noreg/Nordland/Hadsel/Stokmarknes/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Hadsel/Stokmarknes/varsel.xml	http://www.yr.no/place/Norway/Nordland/Hadsel/Stokmarknes/forecast.xml
1866	Skagen	40	Hadsel	Nordland	68.5805	15.0442	http://www.yr.no/stad/Noreg/Nordland/Hadsel/Skagen/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Hadsel/Skagen/varsel.xml	http://www.yr.no/place/Norway/Nordland/Hadsel/Skagen/forecast.xml
1866	Kvitnes	50	Hadsel	Nordland	68.5705	15.2239	http://www.yr.no/stad/Noreg/Nordland/Hadsel/Kvitnes/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Hadsel/Kvitnes/varsel.xml	http://www.yr.no/place/Norway/Nordland/Hadsel/Kvitnes/forecast.xml
1866	Melbu	50	Hadsel	Nordland	68.4972	14.7880	http://www.yr.no/stad/Noreg/Nordland/Hadsel/Melbu/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Hadsel/Melbu/varsel.xml	http://www.yr.no/place/Norway/Nordland/Hadsel/Melbu/forecast.xml
1866	Myrland	50	Hadsel	Nordland	68.4569	15.0570	http://www.yr.no/stad/Noreg/Nordland/Hadsel/Myrland/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Hadsel/Myrland/varsel.xml	http://www.yr.no/place/Norway/Nordland/Hadsel/Myrland/forecast.xml
1867	Straume	30	Bø	Nordland	68.6870	14.4721	http://www.yr.no/stad/Noreg/Nordland/Bø/Straume/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Bø/Straume/varsel.xml	http://www.yr.no/place/Norway/Nordland/Bø/Straume/forecast.xml
1867	Hovden	60	Bø	Nordland	68.8156	14.5555	http://www.yr.no/stad/Noreg/Nordland/Bø/Hovden/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Bø/Hovden/varsel.xml	http://www.yr.no/place/Norway/Nordland/Bø/Hovden/forecast.xml
1867	Kråkberget	60	Bø	Nordland	68.7577	14.6993	http://www.yr.no/stad/Noreg/Nordland/Bø/Kråkberget/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Bø/Kråkberget/varsel.xml	http://www.yr.no/place/Norway/Nordland/Bø/Kråkberget/forecast.xml
1867	Litløy	60	Bø	Nordland	68.5917	14.3088	http://www.yr.no/stad/Noreg/Nordland/Bø/Litløy/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Bø/Litløy/varsel.xml	http://www.yr.no/place/Norway/Nordland/Bø/Litløy/forecast.xml
1867	Steine	60	Bø	Nordland	68.6140	14.4764	http://www.yr.no/stad/Noreg/Nordland/Bø/Steine/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Bø/Steine/varsel.xml	http://www.yr.no/place/Norway/Nordland/Bø/Steine/forecast.xml
1868	Myre	30	Øksnes	Nordland	68.9134	15.0716	http://www.yr.no/stad/Noreg/Nordland/Øksnes/Myre/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Øksnes/Myre/varsel.xml	http://www.yr.no/place/Norway/Nordland/Øksnes/Myre/forecast.xml
1868	Barkestad	50	Øksnes	Nordland	68.8153	14.8014	http://www.yr.no/stad/Noreg/Nordland/Øksnes/Barkestad/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Øksnes/Barkestad/varsel.xml	http://www.yr.no/place/Norway/Nordland/Øksnes/Barkestad/forecast.xml
1868	Sandset	50	Øksnes	Nordland	68.7920	14.9329	http://www.yr.no/stad/Noreg/Nordland/Øksnes/Sandset/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Øksnes/Sandset/varsel.xml	http://www.yr.no/place/Norway/Nordland/Øksnes/Sandset/forecast.xml
1868	Stø	50	Øksnes	Nordland	69.0165	15.1225	http://www.yr.no/stad/Noreg/Nordland/Øksnes/Stø/varsel.xml	http://www.yr.no/sted/Norge/Nordland/Øksnes/Stø/varsel.xml	http://www.yr.no/place/Norway/Nordland/Øksnes/Stø/forecast.xml
